order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD465341,ID2555136927,2019-03-22,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500,68.02,-37.8001434,144.95028369999997,25,7193.02,Autumn,False,1.4232,"great buy!! great purchase! i was hesitant with it being refurbished, but was pleasantly surprised. great condition. great battery life. i have already recommended to several friends.",True
ORD045941,ID1327054088,2019-05-05,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Universe Note', 1), ('pearTV', 2)]",20745,80.03,-37.81351179999999,144.9651816,25,15638.78,Autumn,True,0.684,liked 100%,True
ORD050731,ID0260906808,2019-01-30,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",16765,84.05,-37.8212383,145.011546,0,16849.05,Summer,False,1.9038,"great for airline flights, viewing offline digico or istream shows and reading books. video quality fine for personal viewing.",True
ORD127980,ID5668009829,2019-06-20,Bakers,"[('Toshika 750', 1), ('Universe Note', 1), ('Olivia x460', 1)]",8995,52.85,-37.8106139,145.0104371,5,8598.1,Winter,False,1.339,please contact me awfull the cell phone have many problems. i need a refund of my money.,False
ORD041239,ID6167489466,2019-12-08,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",25400,93.34,-37.8158592,144.96125940000005,5,24223.34,Summer,True,0.7902,good as i expected,True
ORD495652,ID0076459536,2019-01-08,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('iStream', 2)]",4930,110.42,-37.791144,144.9368632,15,4300.92,Summer,True,2.5592,five stars very happy with product and seller.,True
ORD475400,ID1668523264,2019-08-11,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2)]",4880,73.66499999999999,-37.8208834,144.9624074,10,4465.665,Winter,False,0.6779,one star great product but the pear headphones were not included and the seller has ignored my emails.,False
ORD215256,ID3293342999,2019-01-09,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('pearTV', 2)]",19520,97.43,-37.8238715,144.9810776,15,16689.43,Summer,True,1.1715,great value best purchase this year!,True
ORD330874,ID0844489347,2019-11-09,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,102.68,-37.8207969,144.94801669999995,10,6321.68,Spring,True,0.9081,"value, great camera very happy with this phone. my only complaint is the fingerprint can be a little ""touchy"" tho face recognition works amazing!! ver good value compared to olivia",True
ORD218987,ID0123349509,2019-03-28,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",4940,55.12,-37.7993535,144.92775580000003,10,4501.12,Autumn,False,2.2547,not compatible with boost! the product can not be connected to boostmobile!,False
ORD398183,ID2776391626,2019-09-05,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 1), ('Toshika 750', 2)]",31220,102.49,-37.8109711,144.9631023,10,28200.49,Spring,True,1.0207,"so happy i got the s5 so happy i got the s5 !!! it is quick, has great security features, thin, big screen, absolutely no issues at all !!! love it !!!",True
ORD478483,ID0245807247,2019-11-10,Thompson,"[('Alcon 10', 1), ('iAssist Line', 1), ('Thunder line', 2)]",15535,84.85,-37.7994363,144.95915549999995,0,15619.85,Spring,False,1.8169,great phone fully functional with no issues.,True
ORD474602,ID0575434465,2019-09-20,Bakers,"[('Candle Inferno', 1), ('iStream', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",11980,91.73,-37.8190467,144.9851874,0,12071.73,Spring,True,1.3399,terrible phone glitchy and malfunctioned constantly. speakers were worthless. my droid razr m was so much better than this phone. i had to return it and get a olivia universe s5.,False
ORD308283,ID5096779234,2019-05-25,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",22040,83.97,-37.8009347,144.9698247,0,22123.97,Autumn,True,1.966,it is what it says worried about spending money on a phone on-line - but it is perfect- unqualified perfect. and no one paid me or discounted anything to get me to say this.,True
ORD365174,ID0660544730,2019-04-23,Bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,79.29,-37.816937,144.9898112,15,17147.29,Autumn,True,0.9079,so far so good. the phone is for my less than tech ... so far so good. the phone is for my less than tech savvy husband and he is managing well with this lucent. it has all the features he wants and can navigate thru.,True
ORD319256,ID0419481485,2019-01-09,Bakers,"[('Universe Note', 2), ('pearTV', 1)]",13210,94.93,-37.8187148,144.9970697,5,12644.43,Summer,True,0.9839,recommend great alcon service quick thanks highly recommend,True
ORD477927,ID0589487252,2019-07-29,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",11270,62.04,-37.8200537,144.95831030000005,0,11332.04,Winter,True,1.0017,fraud alert the phone i recieved was on verizon's fraud list. do not buy.,False
ORD251261,ID0702375147,2019-01-29,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",7680,76.79,-37.8071669,144.9425444,10,6988.79,Summer,True,0.7308,two stars phone has charge issue,False
ORD266504,ID0956512263,2019-08-21,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('iStream', 1)]",2805,57.23,-37.8010339,144.9631536,25,2160.98,Winter,False,1.9183,total scam i bought the 64gb version and i got the 32gb!,False
ORD496953,ID0767730386,2019-02-02,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,92.92,-37.8056896,144.9460642,10,2684.92,Summer,True,0.7824,"i love this phone so much i love this phone so much! smooth interface, amazing low light camera, and for the price, this is an amazing deal! a definite buy!",True
ORD199305,ID6167357842,2019-10-01,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",19945,104.98,-37.807649,144.9713701,10,18055.48,Spring,True,1.2289,five stars good replacement,True
ORD072311,ID5797734218,2019-02-10,Thompson,"[('iStream', 1), ('Lucent 330S', 1)]",1380,72.44,-37.8036135,144.9484611,5,1383.44,Summer,False,1.0159,"great phone i love this phone, the camera is awesome, and the battery life is amazing, especially being refurbished. great purchase.",True
ORD248483,ID0588197212,2019-05-21,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,64.84,-37.8121119,144.97398169999997,5,9731.09,Autumn,False,0.8201,"good phone product was unlocked when received. works well. showed minor wear. screen chips easily when keys hit it, but i just placed a glass screen protector over the screen and put it in a case. i look forward to using this unlocked phone on straight talk service.",True
ORD198045,ID0030220442,2019-11-16,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Alcon 10', 1)]",23230,79.24,-37.8043201,144.9421534,10,20986.24,Spring,False,1.0254,five stars a solid cheap phone for a backup,True
ORD390382,ID1492145825,2019-05-13,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6780,62.87,-37.81320460000001,144.95135269999997,0,6842.87,Autumn,True,0.3813,this product is no different than the inferno stick in my opinion it does have more memory and an option where you can add an sd card to it but other than that it is the same as a infernostick no reason to pay twice the money for this box,False
ORD069251,ID0710001474,2019-12-01,Thompson,"[('iStream', 1), ('Olivia x460', 2), ('Thunder line', 1), ('pearTV', 2)]",17400,47.825,-37.81399320000001,144.9361387,0,17447.825,Summer,True,0.9724,"best refurbished experience! thank you! very impressed with this seller. the phone is refurbished, but works like new. no cosmetic damage either. seller packages phone perfectly & includes official charger.",True
ORD344084,ID0710020423,2019-02-01,Thompson,"[('iStream', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('Universe Note', 1)]",9190,71.48,-37.8156799,144.93828269999997,25,6963.98,Summer,False,0.842,five stars fantastic prices. and the good toys.,True
ORD173432,ID5080636820,2019-07-01,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,54.47,-37.8070375,144.9764039,25,3568.22,Winter,False,1.4207,"not sure is buying refurbished is the way to go.... when on speaker phone, the person on the other end heard an thunder and when using skype, the call would connect and immediately disconnect.",False
ORD284294,ID0560987521,2019-06-09,Thompson,"[('Olivia x460', 1), ('pearTV', 1), ('Universe Note', 2)]",14435,51.48,-37.8216102,144.9439044,25,10877.73,Winter,False,1.033,a waste of money. never worked. a piece of junk. don’t buy it.,False
ORD267569,ID2672310963,2019-12-16,Bakers,"[('iStream', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",10020,74.08,-37.8029263,144.988022,15,8591.08,Summer,False,1.0107,"five stars great deal, and great specs.",True
ORD283533,ID4260590676,2019-03-18,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,82.15,-37.798872,144.95438169999997,15,4519.15,Autumn,True,1.6655,is cheap amd a good phone very nice phone i like best than alcon,True
ORD023397,ID3146808067,2019-04-18,Bakers,"[('Alcon 10', 1), ('Universe Note', 2), ('iStream', 1)]",16000,64.82,-37.8147034,144.99022140000002,15,13664.82,Autumn,False,0.6847,saved money over new phone a bargain,True
ORD050032,ID0310728100,2019-03-22,Thompson,"[('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",13400,63.72,-37.813504,144.9376699,15,11453.72,Autumn,False,0.8317,great value from best buy. bought at christmas sale.,True
ORD327083,ID0248746940,2019-07-09,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",9240,67.49,-37.8232999,144.99315719999996,10,8383.49,Winter,False,1.4921,excellent phone loved the phone. excellent camera and screen. i didn't try the face recognition and i don't think i will but i won't take stars away for something i didn't try.,True
ORD013871,ID0709978340,2019-01-20,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730,97.96,-37.8149198,144.9353227,10,754.96,Summer,True,1.0628,"works wonderfully, and we have had no problems using it ... bought this phone for my daughter and she loves it. works wonderfully, and we have had no problems using it with our t-mobile account.",True
ORD304018,ID0589700520,2019-01-25,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",15670,77.69,-37.821308,144.9542643,5,14964.19,Summer,False,1.1508,five stars works perfectly and delivered directly in the morning,True
ORD128733,ID0588236758,2019-05-11,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('iStream', 2)]",8700,64.87,-37.811111,144.9733727,15,7459.87,Autumn,False,0.8983,"olivia s9 i ordered three of these phones and they all arrived in perfect shape, i could not be more pleased. thank you for the great service and experience.",True
ORD022693,ID0207078671,2019-04-11,Bakers,"[('Candle Inferno', 1), ('iStream', 2)]",730,84.56,-37.82437120000001,145.0159628,5,778.06,Autumn,True,2.4257,alcon 6s i didn’t like the fact that the phone didn’t come with earphones.,True
ORD408933,ID0060653731,2019-07-02,Thompson,"[('iStream', 2), ('pearTV', 2), ('Alcon 10', 1)]",21870,75.99,-37.8145317,144.9382023,25,16478.49,Winter,True,0.8067,excellent excellent,True
ORD002132,ID3106294625,2019-11-23,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,66.15,-37.8062236,144.93236869999996,15,8022.15,Spring,False,1.4788,rather would have the inferno stick as it is smaller and cheaper. i feel as though it has the same features.,False
ORD049114,ID0634784174,2019-10-10,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",17000,100.81,-37.8161613,144.9390294,5,16250.81,Spring,True,0.8066,for the price this is a great works well the for the price display is hd love it,True
ORD138608,ID0579399006,2019-06-21,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('pearTV', 2)]",28080,61.77,-37.81846029999999,144.97359640000005,10,25333.77,Winter,False,0.3561,very good it fits perfectly my needs.,True
ORD178493,ID1927197436,2019-07-01,Thompson,"[('iStream', 1), ('Olivia x460', 2)]",2600,78.31,-37.8031069,144.95105159999997,15,2288.31,Winter,True,1.121,i feel happy! excelente! everything is fine!,True
ORD001622,ID0591428485,2019-03-19,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",14580,77.76,-37.81857670000001,144.9637102,15,12470.76,Autumn,True,0.5136,purchased the 8 inch inferno tablet during black friday and have been using it since. a great deal.,True
ORD489011,ID3094967065,2019-12-13,Thompson,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,78.97,-37.8019292,144.9367901,0,22298.97,Summer,False,1.4992,five stars nice phone,True
ORD243742,ID5680151853,2019-02-22,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",11140,73.01,-37.8197841,144.9790342,15,9542.01,Summer,False,0.8443,"love the digico inferno hd tablet, easy to get around",True
ORD112796,ID4936954236,2019-04-29,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",14630,79.76,-37.8065115,144.9842719,10,13246.76,Autumn,True,1.039,"this phone is great. only back of phone had a little knicks i'm a little afraid of posting yet, because after around 3 months, i've had phones that are reconditioned break on me. however, this phone is great. only back of phone had a little knicks.",True
ORD045142,ID0176693380,2019-12-10,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Thunder line', 1), ('Alcon 10', 2)]",25630,81.9,-37.8106851,144.9624361,15,21867.4,Summer,True,1.0802,stolen the phone i received was stolen and is useless.,False
ORD344883,ID0387153067,2019-03-15,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,81.97,-37.8021045,144.9498601,0,11181.97,Autumn,True,1.2018,super the phone is great. i'm just not sure i need all this stuff. i don't understand the word minimum requirement for reviews. it makes no sense.,True
ORD495907,ID0580026120,2019-06-28,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Toshika 750', 1)]",6775,81.7,-37.8002524,144.9434681,0,6856.7,Winter,True,1.4185,awesome deal great deal for a really decent phone. bought this for my kids and it is easy for them to use and has the features you would expect from a smartphone at a fraction of the cost. highly recommend!,True
ORD245554,ID0541122872,2019-12-21,Bakers,"[('Thunder line', 2), ('iStream', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",10185,40.34,-37.8027747,145.012641,10,9206.84,Summer,False,1.7293,"great seller, great item bought this over 6 months ago and still works great with my ford sync. best flip phone out there for the ford sync hands down. can do call waiting, works off current phone book numbers in phone.",True
ORD273626,ID6167191732,2019-12-09,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2), ('iAssist Line', 1)]",20215,68.41,-37.8156133,144.9665224,25,15229.66,Summer,False,0.4256,"as described by seller perfect, exactly what i wanted",True
ORD079958,ID1492145802,2019-12-16,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 2), ('Olivia x460', 2)]",31700,89.01,-37.8133401,144.95154440000005,25,23864.01,Summer,True,0.4005,five stars i love it but it was too small,True
ORD074922,ID6167344588,2019-05-13,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Lucent 330S', 1)]",18210,63.81,-37.8140165,144.97161719999997,10,16452.81,Autumn,False,0.5411,"phone may be okay, but camera is janky i returned this phone immediately because i had it confused with the lucent g 4th generation phone. i would have kept it, but the camera was terrible. my xp flip phone took pictures that were better.",True
ORD387332,ID0202736642,2019-05-25,Thompson,"[('pearTV', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",16300,66.43,-37.8050924,144.9344702,10,14736.43,Autumn,True,1.3928,bad antenna! having trouble with the antenna! i have to return. it keeps telling me cellular network not available!,False
ORD028692,ID4520380507,2019-09-08,Thompson,"[('iStream', 2), ('pearTV', 1), ('Lucent 330S', 2), ('iAssist Line', 2)]",13520,43.115,-37.8116892,144.9564892,15,11535.115,Spring,True,0.8357,"not quite there. well this is a decent device, but kinda flimsy. google assistant doesn't work on voice command. tried to work around. phone call keeps on going back and forth among bluetooth and handset. laga sometimes. can't use sd card as internal. doesn't get oreo update. i mean if you have to settle go for lucentrola .",False
ORD290150,ID2442297416,2019-11-13,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,60.99,-37.8174651,144.95200469999997,0,4370.99,Spring,False,0.6877,isn’t unlocked! couldn’t connect it to t-mobile as it is stated! very misleading!,False
ORD293767,ID0659636292,2019-05-25,Thompson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,66.19,-37.8175499,144.9554956,0,11196.19,Autumn,False,0.9186,works as expected cell phone was in great condition and works as expected.,True
ORD228195,ID0591432435,2019-08-23,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 2)]",26030,75.44,-37.8187907,144.96542140000003,0,26105.44,Winter,True,0.3638,the note 9 is a powerhouse and a must for big phone lovers came in fast and is new as it stated great deal!,True
ORD406304,ID0294622370,2019-08-19,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,59.33,-37.8185757,144.9669905,10,5166.83,Winter,True,0.2252,"not a clean esn, under financial block by sprint cannot activate phone as it is locked by sprint due to financial obligation of previous owner!!!!! replacement phone was also blocked. 2 phones, 0 success.",False
ORD387901,ID0419481486,2019-02-21,Bakers,"[('Toshika 750', 2), ('Universe Note', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",18420,81.3,-37.8189582,144.99080930000005,5,17580.3,Summer,True,1.0708,the thunder works fine but then you get indundated with &#34;things to try&#34;. i am not a 10 year old that needs stimulus to tell me to do things. i found there is no way to turn this off except for .... turning off the screen. if i cannot find a suitable fix for this it goes back.,False
ORD185093,ID0310727779,2019-12-12,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('iStream', 1), ('Alcon 10', 2)]",22725,74.37,-37.8119041,144.93608740000005,5,21663.12,Summer,False,0.9695,i recommend love it,True
ORD322464,ID3804564118,2019-10-07,Bakers,"[('Alcon 10', 1), ('Thunder line', 2), ('iStream', 2)]",13610,78.58,-37.8180035,144.99411030000005,0,13688.58,Spring,False,0.8968,i love this phone i have to say this phone works better than pear and olivia phones. it works very well and is an excellent price,True
ORD464505,ID4326586204,2019-06-20,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",6015,97.68,-37.8132425,144.96269080000005,25,4608.93,Winter,False,0.8479,amazing phone great phone and a great price it does so much that i wouldn't even think about 10)10 would buy,True
ORD002981,ID0767724093,2019-09-15,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",9045,67.71,-37.8046315,144.97239960000005,15,7755.96,Spring,False,1.5744,boo verizon no longer accepts this phone,False
ORD037286,ID0060096724,2019-10-08,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 1)]",13750,81.58,-37.8186253,144.98592030000003,0,13831.58,Spring,False,1.2622,camera is the best love it. the camera is amazing!,True
ORD214130,ID3804564094,2019-12-25,Bakers,"[('Olivia x460', 2), ('iStream', 1), ('Lucent 330S', 1)]",3830,75.61,-37.8197666,144.9949336,25,2948.11,Summer,False,1.0879,"11 year old son still loves it... that's all that matters! it has all the features my personal olivia s7 edge has without the ""edge"" part... son loves it for all his cell needs and internet access... god buy!",True
ORD299424,ID2187972536,2019-04-02,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2), ('pearTV', 1)]",13090,51.13,-37.8095956,144.96381430000002,15,11177.63,Autumn,False,1.1216,"no working anymore . only few days ok awful!!, i was using the alcon for less than 2 months and suddenly blackout during charging !!, no crash no nothing inadmisible!!!!",False
ORD280671,ID0709972143,2019-03-22,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Thunder line', 2), ('Universe Note', 2)]",15860,67.84,-37.8151896,144.9363179,15,13548.84,Autumn,False,0.9861,good product microphone is in a weird place.,True
ORD084774,ID5427911108,2019-12-08,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,83.77,-37.802094,144.9606107,0,20443.77,Summer,False,1.6749,great phone! great phone and perfect condition!,True
ORD379636,ID0781092815,2019-10-25,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,79.81,-37.8022013,144.94160290000005,10,6676.81,Spring,False,1.2609,"thank you for tou help great phone, the shipping is very fast.",True
ORD288428,ID5406376908,2019-02-27,Thompson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 1), ('Toshika 750', 1)]",26895,69.98,-37.7994897,144.963079,15,22930.73,Summer,False,2.0338,phone is refurbished and in my case probably the screen ... phone is refurbished and in my case probably the screen because i dropped once after 3 days of having it and screen shattered do not buy buy it new.,False
ORD325866,ID0053133025,2019-06-24,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",12580,54.91,-37.7999252,144.95364740000005,15,10747.91,Winter,False,1.5325,i need some answers as i am not at all pleased. i don't know what the hell is going on here. this is supposed to be a brand new phone why does it have verizon behind it and why does it have scratches. i need some answers as i am not at all pleased.,False
ORD387774,ID0844455131,2019-07-31,Thompson,"[('Universe Note', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('pearTV', 1)]",16530,77.0,-37.8209827,144.9475878,5,15780.5,Winter,True,0.9261,bought 2 for each of our teenagers and they just love it... very cool reading features and zero buffering while watching istream.,True
ORD331961,ID0598401578,2019-01-31,Nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Lucent 330S', 1)]",9765,93.14,-37.8143353,144.9633931,15,8393.39,Summer,True,0.7198,great! its perfect for me! i just wish it came with headphones though,True
ORD230784,ID0076459561,2019-01-14,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,107.38,-37.7934454,144.9363949,25,2421.13,Summer,True,2.3372,cannot use playstore download app received my phone last week. everything is good. but the only problem is i cannot use playstore to download any apps. the downloading is pending forever. any solution?,True
ORD461489,ID2020813891,2019-10-23,Nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Toshika 750', 2), ('pearTV', 2)]",39310,76.66,-37.8159398,144.9610629,10,35455.66,Spring,False,0.8028,five stars rec'd fast & works great.,True
ORD312192,ID1012054403,2019-04-13,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",9910,34.515,-37.80704420000001,144.9630675,0,9944.515,Autumn,False,1.4066,good phone a bit over priced considering the year it came out but a great product.,True
ORD349884,ID4326586211,2019-07-06,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",21040,73.62,-37.8142658,144.9632001,5,20061.62,Winter,False,0.7377,"its cheap, but the you will notice the low screen resolution compared to ipad. app is somewhat limited unless you side load it.",False
ORD057451,ID5544289003,2019-06-16,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Olivia x460', 2)]",15450,72.67,-37.7995415,144.96344030000003,0,15522.67,Winter,False,2.0518,five stars good product would buy again,True
ORD022655,ID0611991915,2019-02-20,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2)]",13120,99.73,-37.802901,144.95502130000003,15,11251.73,Summer,True,1.2933,good deal works just fine,True
ORD139350,ID0207085518,2019-01-08,Bakers,"[('iStream', 1), ('Thunder line', 1), ('pearTV', 1), ('iAssist Line', 1)]",10865,85.49,-37.81068120000001,145.0122031,5,10407.24,Summer,True,1.4945,have problems with the phone not acting right want to return for another phone,False
ORD351949,ID4442505793,2019-03-08,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 2)]",17410,67.69,-37.8246122,144.9528441,0,17477.69,Autumn,False,1.4227,about as nice as a flip phone can be. it arrived sooner than promised and appears new in all ways.,True
ORD081043,ID0317369537,2019-01-28,Thompson,"[('iAssist Line', 1), ('Universe Note', 1)]",5675,96.12,-37.8073136,144.9556261,25,4352.37,Summer,True,0.9604,cool perfect. high level than alcon,True
ORD349446,ID0367779672,2019-05-17,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 2), ('pearTV', 1)]",12200,63.22,-37.8246605,144.9694812,10,11043.22,Autumn,False,0.6752,four stars great,True
ORD164302,ID0301537543,2019-07-07,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('iStream', 1), ('Candle Inferno', 2)]",17990,76.35,-37.8197772,144.9437517,0,18066.35,Winter,True,0.8429,so far so good. it has only been a week since i got the lucentrola droud. so far it's okay. only wished we had the product manual since i had an alcon previous to the droid.,True
ORD358218,ID0248746948,2019-09-14,Bakers,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,82.26,-37.8225448,144.99168600000004,0,13082.26,Spring,False,1.4313,great phone like that it was in great shape and easy to transfer information from damaged phone to one ordered.,True
